UTC_time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
2016-01-07 00:32:49,1.25715,0.003533333,1.25715,0.0001,0.248116667,0.061433333,0.042216667,0.004683333,0.05835,0.012366667,0.00055,0.000333333,0.0,0.031116667,0.000966667,0.003466667,0.326733333,0.003533333,32.42,rain,0.95,7.14,Drizzle,27.56,998.21,5.01,1.0,308,0.0064,31.05,0.3
2016-01-07 00:32:50,1.0411,0.003533333,1.0411,1.67e-05,0.019833333,0.063866667,0.04215,0.004883333,0.05855,0.01275,0.000533333,0.000133333,0.0,0.031433333,0.001,0.003516667,0.327933333,0.003533333,32.42,rain,0.95,7.14,Drizzle,27.56,998.21,5.01,1.0,308,0.0064,31.05,0.3
2016-01-07 00:32:51,1.039433333,0.003533333,1.039433333,0.0,0.01985,0.062733333,0.042183333,0.00485,0.058316667,0.01275,0.000533333,0.00015,1.67e-05,0.031516667,0.001,0.003516667,0.328466667,0.003533333,32.42,rain,0.95,7.14,Drizzle,27.56,998.21,5.01,1.0,308,0.0064,31.05,0.3
2016-01-07 00:32:52,1.100633333,0.003533333,1.100633333,0.0,0.0199,0.115283333,0.0421,0.005266667,0.05845,0.012766667,0.000516667,0.0001,1.67e-05,0.031333333,0.000983333,0.0035,0.325216667,0.003533333,32.42,rain,0.95,7.14,Drizzle,27.56,998.21,5.01,1.0,308,0.0064,31.05,0.3
2016-01-07 00:32:53,1.167016667,0.00355,1.167016667,1.67e-05,0.02,0.170533333,0.042066667,0.004916667,0.058466667,0.012816667,0.000533333,0.0001,1.67e-05,0.031316667,0.001,0.0035,0.326683333,0.00355,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:32:54,1.736533333,0.003516667,1.736533333,6.67e-05,0.021,0.651433333,0.0416,0.005133333,0.058633333,0.01315,0.000416667,0.0001,0.0,0.031283333,0.001,0.003466667,0.325,0.003516667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:32:55,1.710916667,0.003516667,1.710916667,6.67e-05,0.021033333,0.6267,0.0416,0.00515,0.058933333,0.013183333,0.000433333,8.33e-05,1.67e-05,0.0313,0.000983333,0.003466667,0.323933333,0.003516667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:32:56,1.745166667,0.0035,1.745166667,6.67e-05,0.05895,0.6254,0.0416,0.005116667,0.058583333,0.013133333,0.000433333,5e-05,1.67e-05,0.0314,0.001,0.003483333,0.323433333,0.0035,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:32:57,1.773816667,0.003533333,1.773816667,5e-05,0.088983333,0.623133333,0.041583333,0.005466667,0.05875,0.013066667,0.000433333,6.67e-05,1.67e-05,0.031366667,0.001016667,0.003466667,0.324533333,0.003533333,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:32:58,1.774433333,0.003516667,1.774433333,3.33e-05,0.116666667,0.601466667,0.041666667,0.005066667,0.0586,0.013033333,0.00045,1.67e-05,0.0,0.031483333,0.001,0.003483333,0.324783333,0.003516667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:32:59,1.825983333,0.003516667,1.825983333,0.0,0.2257,0.558783333,0.041733333,0.00495,0.058516667,0.012783333,0.00045,5e-05,1.67e-05,0.031066667,0.001,0.003433333,0.32155,0.003516667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:00,1.908166667,0.00355,1.908166667,0.000183333,0.501483333,0.266233333,0.201016667,0.004483333,0.0582,0.012366667,0.000566667,0.000566667,1.67e-05,0.031516667,0.001,0.003516667,0.330066667,0.00355,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:01,1.78385,0.003516667,1.78385,0.000283333,0.466066667,0.0626,0.368383333,0.004266667,0.057933333,0.012183333,0.0006,0.0008,0.0,0.031266667,0.001,0.003466667,0.329916667,0.003516667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:02,1.525583333,0.003533333,1.525583333,0.000216667,0.443316667,0.062283333,0.123966667,0.00485,0.0581,0.012166667,0.000583333,0.0006,1.67e-05,0.031216667,0.001,0.003483333,0.328733333,0.003533333,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:03,1.142216667,0.003533333,1.142216667,1.67e-05,0.039716667,0.0625,0.124,0.004816667,0.058133333,0.01285,0.000533333,0.000233333,0.0,0.03165,0.000983333,0.00355,0.328833333,0.003533333,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:04,1.1091,0.0035,1.1091,0.0,0.019533333,0.062166667,0.12225,0.004766667,0.058116667,0.01255,0.000533333,0.000216667,0.0,0.031,0.001,0.003433333,0.327283333,0.0035,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:05,1.174966667,0.003483333,1.174966667,1.67e-05,0.08815,0.066333333,0.12125,0.004733333,0.058483333,0.012466667,0.000533333,0.000266667,1.67e-05,0.030983333,0.001,0.00345,0.3282,0.003483333,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:06,1.3266,0.003516667,1.3266,1.67e-05,0.150883333,0.173666667,0.0826,0.004783333,0.058133333,0.012666667,0.000566667,0.0002,0.0,0.031183333,0.001,0.0035,0.32835,0.003516667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:07,1.6085,0.003466667,1.6085,1.67e-05,0.148483333,0.4488,0.04315,0.005333333,0.05835,0.012733333,0.000483333,6.67e-05,1.67e-05,0.030883333,0.001,0.003433333,0.32475,0.003466667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:08,1.8221,0.003516667,1.8221,3.33e-05,0.150683333,0.62295,0.043116667,0.005066667,0.057233333,0.013,0.000466667,5e-05,0.0,0.0313,0.001,0.003466667,0.325316667,0.003516667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:09,1.808016667,0.003516667,1.808016667,3.33e-05,0.1483,0.619216667,0.042966667,0.005033333,0.0558,0.01285,0.00045,1.67e-05,1.67e-05,0.03085,0.001,0.003433333,0.323616667,0.003516667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:10,1.9041,0.0035,1.9041,0.0,0.244166667,0.617583333,0.043066667,0.004983333,0.054866667,0.012816667,0.000483333,0.0,0.0,0.031183333,0.001016667,0.00345,0.325033333,0.0035,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:11,2.00865,0.0035,2.00865,6.67e-05,0.4319,0.558883333,0.0432,0.004783333,0.051266667,0.012366667,0.000483333,0.0002,0.0,0.030833333,0.001,0.0034,0.3211,0.0035,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:12,2.061583333,0.00355,2.061583333,0.000166667,0.625516667,0.423916667,0.0436,0.005,0.049333333,0.012066667,0.00055,0.000383333,1.67e-05,0.030983333,0.001,0.0034,0.32635,0.00355,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:13,1.66365,0.003566667,1.66365,0.000333333,0.627966667,0.065833333,0.043816667,0.0044,0.047933333,0.01175,0.0006,0.000666667,0.0,0.031066667,0.001033333,0.003416667,0.321416667,0.003566667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:14,1.7554,0.003466667,1.7554,0.000316667,0.5989,0.06325,0.043733333,0.00435,0.047016667,0.011633333,0.000516667,0.0007,1.67e-05,0.030783333,0.000983333,0.003416667,0.32725,0.003466667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:15,1.511483333,0.003483333,1.511483333,0.000233333,0.458666667,0.064416667,0.043816667,0.004466667,0.0458,0.011983333,0.000566667,0.000566667,0.0,0.031116667,0.001,0.003466667,0.3275,0.003483333,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:16,1.195833333,0.003483333,1.195833333,8.33e-05,0.177216667,0.063166667,0.043033333,0.004683333,0.045516667,0.0122,0.000516667,0.000283333,1.67e-05,0.030883333,0.001,0.003433333,0.317416667,0.003483333,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:17,1.038566667,0.003483333,1.038566667,0.0,0.019716667,0.061983333,0.042316667,0.005216667,0.051083333,0.012583333,0.000516667,0.00015,1.67e-05,0.031316667,0.001016667,0.0035,0.325316667,0.003483333,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:18,1.1021,0.0035,1.1021,0.0,0.0198,0.1318,0.042333333,0.004883333,0.051383333,0.012666667,0.0005,0.000116667,0.0,0.031233333,0.001,0.003483333,0.320033333,0.0035,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:19,1.212,0.003483333,1.212,1.67e-05,0.020166667,0.234116667,0.042266667,0.004933333,0.042916667,0.01285,0.0005,6.67e-05,0.0,0.031216667,0.001,0.0035,0.32545,0.003483333,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:20,1.679583333,0.0035,1.679583333,8.33e-05,0.020866667,0.629033333,0.04195,0.00515,0.0417,0.013083333,0.000416667,8.33e-05,1.67e-05,0.03115,0.001,0.003466667,0.324133333,0.0035,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:21,2.609383333,0.0031,2.609383333,5e-05,0.02085,0.617816667,0.042366667,0.004833333,0.041566667,0.0131,0.00015,0.000316667,0.0,0.029783333,0.00125,0.987516667,0.326633333,0.0031,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:22,2.26705,0.00325,2.26705,6.67e-05,0.02115,0.617616667,0.04235,0.005383333,0.0398,0.013233333,0.000266667,0.000166667,1.67e-05,0.030583333,0.001183333,0.601666667,0.323,0.00325,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:23,1.748033333,0.003483333,1.748033333,5e-05,0.10505,0.61965,0.041933333,0.005066667,0.039316667,0.01295,0.000433333,5e-05,1.67e-05,0.031133333,0.001,0.004,0.324616667,0.003483333,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:24,1.8676,0.003533333,1.8676,0.0,0.226916667,0.615933333,0.042216667,0.005033333,0.038583333,0.012983333,0.000466667,1.67e-05,1.67e-05,0.03155,0.001,0.004083333,0.322666667,0.003533333,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:25,2.079183333,0.003516667,2.079183333,5e-05,0.4973,0.57465,0.042366667,0.004766667,0.037633333,0.0124,0.000483333,0.000183333,0.0,0.031116667,0.000983333,0.004016667,0.325866667,0.003516667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:26,2.05495,0.003516667,2.05495,5e-05,0.4955,0.5532,0.042483333,0.004783333,0.040016667,0.0125,0.000483333,0.000216667,0.0,0.031366667,0.001,0.004,0.323516667,0.003516667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:27,1.490116667,0.0035,1.490116667,0.000233333,0.488,0.092933333,0.04275,0.00495,0.035333333,0.012166667,0.0006,0.000516667,0.0,0.031216667,0.001,0.00405,0.328733333,0.0035,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:28,1.413083333,0.0035,1.413083333,0.000233333,0.450516667,0.062583333,0.04275,0.00455,0.034416667,0.012133333,0.000566667,0.000516667,0.0,0.031266667,0.001,0.004116667,0.3279,0.0035,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:29,1.22735,0.003516667,1.22735,0.000116667,0.253766667,0.062833333,0.042633333,0.004716667,0.033666667,0.0125,0.000566667,0.000333333,0.0,0.031466667,0.001,0.004066667,0.328183333,0.003516667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:30,1.0059,0.003516667,1.0059,1.67e-05,0.019916667,0.0642,0.042566667,0.004883333,0.038083333,0.012783333,0.000516667,0.000133333,1.67e-05,0.03145,0.001016667,0.004133333,0.328066667,0.003516667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:31,1.038533333,0.00355,1.038533333,0.0,0.019933333,0.063033333,0.0426,0.004883333,0.036233333,0.012816667,0.000516667,0.000133333,1.67e-05,0.031483333,0.001016667,0.004033333,0.32395,0.00355,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:32,1.093783333,0.003533333,1.093783333,0.0,0.019916667,0.063166667,0.0426,0.004866667,0.036233333,0.012783333,0.000483333,0.000133333,0.0,0.031366667,0.000983333,0.003983333,0.327116667,0.003533333,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:33,1.092583333,0.003566667,1.092583333,0.0,0.0199,0.062083333,0.0426,0.004866667,0.03665,0.0128,0.0005,0.000133333,0.0,0.031466667,0.001,0.004016667,0.32765,0.003566667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:34,1.33205,0.00355,1.33205,0.0,0.0201,0.135,0.042483333,0.127083333,0.0363,0.012866667,0.000216667,5e-05,0.0,0.0303,0.00095,0.00385,0.31285,0.00355,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:35,1.446666667,0.003566667,1.446666667,1.67e-05,0.020366667,0.220266667,0.042416667,0.140783333,0.0346,0.012983333,0.000166667,0.0,1.67e-05,0.031466667,0.000983333,0.003983333,0.32435,0.003566667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:36,2.04565,0.00355,2.04565,5e-05,0.10645,0.655483333,0.042066667,0.138716667,0.035283333,0.0132,0.000133333,0.000133333,1.67e-05,0.03155,0.001,0.004,0.3241,0.00355,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:37,2.130833333,0.003533333,2.130833333,1.67e-05,0.232966667,0.623183333,0.042216667,0.13815,0.03475,0.013,0.00015,6.67e-05,0.0,0.031583333,0.001,0.004016667,0.3261,0.003533333,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:38,2.383333333,0.003533333,2.383333333,6.67e-05,0.4977,0.617683333,0.042483333,0.137633333,0.035333333,0.012616667,0.00015,8.33e-05,1.67e-05,0.031566667,0.001,0.004,0.327133333,0.003533333,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:39,2.372783333,0.003566667,2.372783333,5e-05,0.494116667,0.617233333,0.042416667,0.137533333,0.0348,0.0126,0.000166667,8.33e-05,1.67e-05,0.031333333,0.000983333,0.004016667,0.3223,0.003566667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:40,2.3593,0.00355,2.3593,5e-05,0.482883333,0.6167,0.04235,0.136583333,0.033633333,0.0126,0.000183333,8.33e-05,0.0,0.031383333,0.001016667,0.004016667,0.326383333,0.00355,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:41,2.257366667,0.00355,2.257366667,5e-05,0.444816667,0.567666667,0.042366667,0.134933333,0.03365,0.012616667,0.000166667,8.33e-05,0.0,0.0314,0.001,0.004,0.325083333,0.00355,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:42,2.004216667,0.00355,2.004216667,0.0,0.248133333,0.524833333,0.042233333,0.131083333,0.033783333,0.012883333,0.00015,0.0,1.67e-05,0.03145,0.001016667,0.004033333,0.3224,0.00355,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:43,1.233233333,0.00355,1.233233333,0.0,0.02015,0.065033333,0.042516667,0.1294,0.032216667,0.0129,0.0002,6.67e-05,0.0,0.031633333,0.001,0.004,0.328466667,0.00355,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:44,1.18235,0.003533333,1.18235,0.0,0.02015,0.063633333,0.042533333,0.128216667,0.03185,0.012883333,0.000216667,5e-05,0.0,0.031733333,0.001,0.004116667,0.328533333,0.003533333,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:45,1.153616667,0.003533333,1.153616667,0.0,0.020133333,0.064633333,0.042533333,0.1274,0.031033333,0.012916667,0.00025,5e-05,1.67e-05,0.031766667,0.001,0.004166667,0.327533333,0.003533333,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:46,1.1521,0.003516667,1.1521,0.0,0.02015,0.064116667,0.04255,0.12745,0.02905,0.012933333,0.000233333,3.33e-05,0.0,0.031866667,0.001,0.004166667,0.328616667,0.003516667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:47,1.148466667,0.003516667,1.148466667,0.0,0.020166667,0.062466667,0.042533333,0.126566667,0.028216667,0.012933333,0.000233333,6.67e-05,1.67e-05,0.031733333,0.001,0.004166667,0.328433333,0.003516667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:48,1.14625,0.003516667,1.14625,1.67e-05,0.020166667,0.0632,0.04255,0.125983333,0.028933333,0.01295,0.000233333,3.33e-05,0.0,0.031633333,0.000983333,0.004183333,0.3223,0.003516667,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:49,1.145266667,0.003533333,1.145266667,0.0,0.020116667,0.062766667,0.04255,0.125566667,0.032016667,0.012933333,0.00025,5e-05,0.0,0.031816667,0.001016667,0.004216667,0.3198,0.003533333,32.11,clear-night,0.94,6.58,Clear,27.85,997.34,4.33,0.0,290,0.0027,30.57,0.08
2016-01-07 00:33:50,1.215483333,0.003516667,1.215483333,0.0,0.020283333,0.117883333,0.042533333,0.125216667,0.032366667,0.013,0.000216667,5e-05,0.0,0.031833333,0.001033333,0.0042,0.324533333,0.003516667,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:33:51,1.285266667,0.003533333,1.285266667,1.67e-05,0.020433333,0.175316667,0.0425,0.12545,0.032616667,0.01305,0.000233333,1.67e-05,0.0,0.031866667,0.001,0.004216667,0.32495,0.003533333,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:33:52,1.824766667,0.003516667,1.824766667,6.67e-05,0.02145,0.628983333,0.0421,0.1249,0.030016667,0.013383333,0.00015,0.000216667,0.0,0.031966667,0.001,0.00415,0.32205,0.003516667,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:33:53,1.908733333,0.003516667,1.908733333,5e-05,0.086566667,0.648383333,0.042116667,0.124416667,0.030816667,0.013316667,0.000166667,0.000166667,1.67e-05,0.0318,0.001,0.0041,0.322866667,0.003516667,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:33:54,1.8986,0.003533333,1.8986,5e-05,0.09505,0.6287,0.042116667,0.12405,0.031666667,0.013283333,0.0002,0.00015,0.0,0.031883333,0.001,0.004183333,0.324283333,0.003533333,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:33:55,2.295916667,0.003533333,2.295916667,5e-05,0.491083333,0.6393,0.042483333,0.1235,0.031216667,0.012716667,0.0002,0.0001,1.67e-05,0.031683333,0.000983333,0.0041,0.323433333,0.003533333,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:33:56,2.269183333,0.003533333,2.269183333,6.67e-05,0.495283333,0.6167,0.042483333,0.116566667,0.03045,0.012733333,0.00025,6.67e-05,1.67e-05,0.031716667,0.001,0.0041,0.326833333,0.003533333,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:33:57,2.069566667,0.00355,2.069566667,5e-05,0.494883333,0.565516667,0.04255,0.004816667,0.0319,0.012666667,0.000483333,0.0002,1.67e-05,0.031766667,0.001,0.004116667,0.327616667,0.00355,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:33:58,1.9995,0.00355,1.9995,6.67e-05,0.494633333,0.508483333,0.0426,0.0048,0.03115,0.01265,0.0005,0.00025,0.0,0.031733333,0.001016667,0.004133333,0.327483333,0.00355,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:33:59,1.426633333,0.00355,1.426633333,0.000233333,0.464283333,0.06525,0.042866667,0.0046,0.030533333,0.0124,0.000616667,0.000516667,0.0,0.031733333,0.001016667,0.004183333,0.317183333,0.00355,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:34:00,1.415183333,0.003533333,1.415183333,0.000216667,0.44435,0.064733333,0.042883333,0.004616667,0.029183333,0.012433333,0.0006,0.0005,0.0,0.031783333,0.001,0.004166667,0.330383333,0.003533333,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:34:01,1.025533333,0.003533333,1.025533333,0.0,0.041916667,0.063933333,0.042683333,0.005316667,0.030866667,0.013016667,0.00055,0.000133333,1.67e-05,0.031933333,0.001,0.00425,0.322933333,0.003533333,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:34:02,0.8975,0.003533333,0.8975,0.0,0.020433333,0.063783333,0.0426,0.004966667,0.029183333,0.013033333,0.0006,0.000116667,1.67e-05,0.032,0.001016667,0.004233333,0.199683333,0.003533333,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:34:03,0.7178,0.003566667,0.7178,0.0,0.020483333,0.063166667,0.0425,0.00505,0.028033333,0.013083333,0.00065,5e-05,0.0,0.032033333,0.001,0.0042,0.001016667,0.003566667,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:34:04,0.718933333,0.003583333,0.718933333,0.0,0.020533333,0.064033333,0.042533333,0.00505,0.027733333,0.013116667,0.00065,3.33e-05,1.67e-05,0.032083333,0.001,0.004166667,0.001,0.003583333,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:34:05,0.720333333,0.003583333,0.720333333,0.0,0.020533333,0.06525,0.042533333,0.00505,0.027533333,0.0131,0.00065,6.67e-05,0.0,0.0321,0.001,0.00395,0.001,0.003583333,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:34:06,0.71985,0.003566667,0.71985,0.0,0.020516667,0.0647,0.042533333,0.005433333,0.027483333,0.013116667,0.000633333,5e-05,1.67e-05,0.0321,0.001,0.003583333,0.001,0.003566667,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:34:07,0.7169,0.003566667,0.7169,0.0,0.0205,0.06315,0.0425,0.00505,0.02705,0.0131,0.00065,3.33e-05,0.0,0.032033333,0.000983333,0.003583333,0.000983333,0.003566667,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:34:08,0.7179,0.00355,0.7179,0.0,0.0205,0.063583333,0.042516667,0.005033333,0.027616667,0.013083333,0.00065,5e-05,1.67e-05,0.032133333,0.001,0.003583333,0.001,0.00355,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:34:09,0.718616667,0.0036,0.718616667,0.0,0.020483333,0.063416667,0.042516667,0.00505,0.028516667,0.0131,0.00065,5e-05,0.0,0.032066667,0.001,0.003583333,0.001,0.0036,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:34:10,0.717433333,0.003566667,0.717433333,0.0,0.020466667,0.0644,0.042483333,0.005033333,0.02705,0.013066667,0.000633333,5e-05,0.0,0.032016667,0.001,0.003583333,0.001,0.003566667,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
2016-01-07 00:34:11,0.71795,0.003566667,0.71795,0.0,0.0205,0.06435,0.042516667,0.00545,0.026716667,0.013083333,0.00065,3.33e-05,1.67e-05,0.03205,0.001016667,0.003583333,0.001,0.003566667,31.25,clear-night,0.93,8.27,Clear,25.31,996.79,6.03,0.0,263,0.0,29.42,0.0
