,time,House overall Actual (kWh),House overall Predicted (kWh),Price ($/kWh),Energy bill payed by the customer ($),date,timestamp
2919,2016-05-01 21:00:00,1.03769833335,1.4254798889160156,0.015460000000000002,0.022037919082641605,2016-05-01,21:00:00
2920,2016-05-01 22:00:00,1.3669027778166667,1.0057799816131592,0.015470000000000001,0.015559416315555574,2016-05-01,22:00:00
2921,2016-05-01 23:00:00,0.8318063888666667,1.231380820274353,0.015470000000000001,0.019049461289644243,2016-05-01,23:00:00
2922,2016-05-02 00:00:00,0.47033749998333335,0.8323853015899658,0.015470000000000001,0.012877000615596773,2016-05-02,00:00:00
2923,2016-05-02 01:00:00,1.0979305555166665,0.6396151781082153,0.015460000000000002,0.00988845065355301,2016-05-02,01:00:00
2924,2016-05-02 02:00:00,0.9295422222166667,0.9909077286720276,0.015460000000000002,0.015319433485269549,2016-05-02,02:00:00
2925,2016-05-02 03:00:00,0.40214611108333337,0.8867713809013367,0.015470000000000001,0.013718353262543679,2016-05-02,03:00:00
2926,2016-05-02 04:00:00,0.4334294444333333,0.5937311053276062,0.01542,0.009155333644151687,2016-05-02,04:00:00
2927,2016-05-02 05:00:00,0.48475916668333335,0.575761616230011,0.01541,0.00887248650610447,2016-05-02,05:00:00
2928,2016-05-02 06:00:00,0.6365272222666667,0.5926061272621155,0.01498,0.00887723978638649,2016-05-02,06:00:00
2929,2016-05-02 07:00:00,0.5595891666833333,0.753418505191803,0.01393,0.010495119777321815,2016-05-02,07:00:00
2930,2016-05-02 08:00:00,0.7014566666666668,0.6779292821884155,0.01351,0.009158824602365494,2016-05-02,08:00:00
2931,2016-05-02 09:00:00,0.6297366666666666,0.7715281248092651,0.01351,0.010423344966173172,2016-05-02,09:00:00
2932,2016-05-02 10:00:00,1.1195713888,0.674176037311554,0.01445,0.009741843739151955,2016-05-02,10:00:00
2933,2016-05-02 11:00:00,0.47986833328333334,1.0960513353347778,0.015130000000000001,0.01658325670361519,2016-05-02,11:00:00
2934,2016-05-02 12:00:00,0.9083433333333332,0.6258251667022705,0.01532,0.009587641553878784,2016-05-02,12:00:00
2935,2016-05-02 13:00:00,0.8185594444833335,0.8389022350311279,0.015349999999999999,0.012877149307727813,2016-05-02,13:00:00
2936,2016-05-02 14:00:00,1.3748752777666666,0.8068619966506958,0.0162,0.013071164345741272,2016-05-02,14:00:00
2937,2016-05-02 15:00:00,1.0453022222166666,1.089113473892212,0.016059999999999998,0.01749116239070892,2016-05-02,15:00:00
2938,2016-05-02 16:00:00,0.6373022221833333,0.9097695350646973,0.016890000000000002,0.015366007447242739,2016-05-02,16:00:00
2939,2016-05-02 17:00:00,0.6848780555166667,0.6764934062957764,0.015470000000000001,0.01046535299539566,2016-05-02,17:00:00
2940,2016-05-02 18:00:00,0.8802416667333335,0.6634335517883301,0.015470000000000001,0.010263317046165467,2016-05-02,18:00:00
2941,2016-05-02 19:00:00,0.8865336111166666,0.7763699889183044,0.01702,0.013213817211389542,2016-05-02,19:00:00
2942,2016-05-02 20:00:00,0.5121575,0.7895949482917786,0.01643,0.012973045000433923,2016-05-02,20:00:00
2943,2016-05-02 21:00:00,1.2452852777666665,0.5988693237304688,0.018269999999999998,0.010941342544555662,2016-05-02,21:00:00
2944,2016-05-02 22:00:00,1.7145224999833333,1.0556021928787231,0.01967,0.020763695133924485,2016-05-02,22:00:00
2945,2016-05-02 23:00:00,1.1810947222833332,1.39704167842865,0.01967,0.027479809814691544,2016-05-02,23:00:00
2946,2016-05-03 00:00:00,1.1325138888833335,1.1109579801559448,0.01684,0.01870853238582611,2016-05-03,00:00:00
2947,2016-05-03 01:00:00,0.8554255555,1.0449861288070679,0.01702,0.017785663912296294,2016-05-03,01:00:00
2948,2016-05-03 02:00:00,1.4534097222166666,0.8303333520889282,0.01567,0.013011323627233505,2016-05-03,02:00:00
2949,2016-05-03 03:00:00,1.0576911111,1.1745586395263672,0.01526,0.017923764839172362,2016-05-03,03:00:00
2950,2016-05-03 04:00:00,0.5662669444833333,0.9726142287254333,0.01235,0.012011785724759102,2016-05-03,04:00:00
2951,2016-05-03 05:00:00,0.31631777773333336,0.6488679647445679,0.010960000000000001,0.007111592893600464,2016-05-03,05:00:00
2952,2016-05-03 06:00:00,0.35455611113333335,0.5205836892127991,0.01062,0.005528598779439926,2016-05-03,06:00:00
2953,2016-05-03 07:00:00,0.44595833328333334,0.5464574098587036,0.00943,0.0051530933749675744,2016-05-03,07:00:00
2954,2016-05-03 08:00:00,0.4037291667333333,0.6068028807640076,0.009349999999999999,0.00567360693514347,2016-05-03,08:00:00
2955,2016-05-03 09:00:00,0.5943708333,0.6011581420898438,0.009349999999999999,0.005620828628540038,2016-05-03,09:00:00
2956,2016-05-03 10:00:00,0.7884611111166666,0.7192635536193848,0.009349999999999999,0.006725114226341247,2016-05-03,10:00:00
2957,2016-05-03 11:00:00,1.0601708332666666,0.8150332570075989,0.011689999999999999,0.00952773877441883,2016-05-03,11:00:00
2958,2016-05-03 12:00:00,0.7486672222166667,0.9308814406394958,0.01222,0.01137537120461464,2016-05-03,12:00:00
2959,2016-05-03 13:00:00,0.44465388889999996,0.7814112305641174,0.01078,0.008423613065481186,2016-05-03,13:00:00
2960,2016-05-03 14:00:00,0.33095138891666664,0.6036983728408813,0.01272,0.007679043302536011,2016-05-03,14:00:00
2961,2016-05-03 15:00:00,0.49054861115000004,0.5298475623130798,0.01351,0.007158240566849708,2016-05-03,15:00:00
2962,2016-05-03 16:00:00,0.4678688889,0.6363023519515991,0.015,0.009544535279273986,2016-05-03,16:00:00
2963,2016-05-03 17:00:00,0.37635694443333334,0.6019399166107178,0.015390000000000001,0.009263855316638947,2016-05-03,17:00:00
2964,2016-05-03 18:00:00,0.3738349999833333,0.5765280723571777,0.015470000000000001,0.00891888927936554,2016-05-03,18:00:00
2965,2016-05-03 19:00:00,0.33177666663333333,0.5454440712928772,0.02137,0.011656139803528786,2016-05-03,19:00:00
2966,2016-05-03 20:00:00,0.5159355555666667,0.5209903120994568,0.020460000000000002,0.010659461785554887,2016-05-03,20:00:00
2967,2016-05-03 21:00:00,0.7871672221833333,0.6852293610572815,0.015470000000000001,0.010600498215556146,2016-05-03,21:00:00
2968,2016-05-03 22:00:00,0.8329519444333333,0.937915563583374,0.015470000000000001,0.014509553768634798,2016-05-03,22:00:00
2969,2016-05-03 23:00:00,0.6374483333333333,0.871598482131958,0.01517,0.013222148973941802,2016-05-03,23:00:00
2970,2016-05-04 00:00:00,0.5996986110833333,0.7505077719688416,0.01354,0.010161875232458114,2016-05-04,00:00:00
2971,2016-05-04 01:00:00,0.7438052777833334,0.72929847240448,0.01231,0.008977664195299148,2016-05-04,01:00:00
2972,2016-05-04 02:00:00,0.92081583335,0.8380470275878906,0.01498,0.012553944473266602,2016-05-04,02:00:00
2973,2016-05-04 03:00:00,0.5735116666333333,0.8915172815322876,0.014539999999999999,0.012962661273479462,2016-05-04,03:00:00
2974,2016-05-04 04:00:00,0.3441216666833334,0.6739528179168701,0.01328,0.008950093421936036,2016-05-04,04:00:00
2975,2016-05-04 05:00:00,0.36618916660000006,0.5260794162750244,0.01219,0.006412908084392547,2016-05-04,05:00:00
2976,2016-05-04 06:00:00,0.3453497222333333,0.5234317183494568,0.011619999999999998,0.006082276567220687,2016-05-04,06:00:00
2977,2016-05-04 07:00:00,0.49991861111666674,0.5113371014595032,0.01145,0.005854809811711312,2016-05-04,07:00:00
2978,2016-05-04 08:00:00,0.5122638889,0.6267625093460083,0.01085,0.00680037322640419,2016-05-04,08:00:00
2979,2016-05-04 09:00:00,0.6978805556,0.660253643989563,0.011970000000000001,0.00790323611855507,2016-05-04,09:00:00
2980,2016-05-04 10:00:00,0.9500286111166665,0.8022570013999939,0.01298,0.01041329587817192,2016-05-04,10:00:00
2981,2016-05-04 11:00:00,0.8812355555833334,0.9758891463279724,0.014320000000000001,0.013974732575416565,2016-05-04,11:00:00
2982,2016-05-04 12:00:00,0.7080655555166667,0.8177891373634338,0.01525,0.012471284344792366,2016-05-04,12:00:00
2983,2016-05-04 13:00:00,0.35963777776666667,0.7372132539749146,0.014839999999999999,0.010940244688987731,2016-05-04,13:00:00
2984,2016-05-04 14:00:00,0.40671611111666667,0.5143767595291138,0.01541,0.007926545864343644,2016-05-04,14:00:00
2985,2016-05-04 15:00:00,0.9344869444166667,0.5413379073143005,0.02184,0.011822819895744323,2016-05-04,15:00:00
2986,2016-05-04 16:00:00,0.6926780555666666,0.8952928781509399,0.01682,0.015058826210498812,2016-05-04,16:00:00
2987,2016-05-04 17:00:00,0.73367027775,0.7208746075630188,0.0181,0.013047830396890642,2016-05-04,17:00:00
2988,2016-05-04 18:00:00,0.36674333335,0.7547408938407898,0.01685,0.012717384061217309,2016-05-04,18:00:00
2989,2016-05-04 19:00:00,0.36824611115,0.5438028573989868,0.016649999999999998,0.00905431757569313,2016-05-04,19:00:00
2990,2016-05-04 20:00:00,0.57146166675,0.573496401309967,0.020730000000000002,0.011888580399155618,2016-05-04,20:00:00
2991,2016-05-04 21:00:00,0.93588222225,0.7238163948059082,0.02257,0.016336536030769348,2016-05-04,21:00:00
2992,2016-05-04 22:00:00,1.25658694445,0.9573221802711487,0.02274,0.02176950637936592,2016-05-04,22:00:00
2993,2016-05-04 23:00:00,1.1286280556000001,1.1777020692825317,0.022170000000000002,0.026109654875993732,2016-05-04,23:00:00
2994,2016-05-05 00:00:00,1.00984722215,1.124295949935913,0.01693,0.01903433043241501,2016-05-05,00:00:00
2995,2016-05-05 01:00:00,1.1145077778,0.9762117266654968,0.015439999999999999,0.01507270905971527,2016-05-05,01:00:00
2996,2016-05-05 02:00:00,0.5725052777666666,1.0383961200714111,0.015380000000000001,0.015970532326698303,2016-05-05,02:00:00
2997,2016-05-05 03:00:00,0.3878183333333334,0.670825183391571,0.015349999999999999,0.010297166565060615,2016-05-05,03:00:00
2998,2016-05-05 04:00:00,0.37974833333333335,0.5534033179283142,0.01526,0.008444934631586075,2016-05-05,04:00:00
2999,2016-05-05 05:00:00,0.38562722225,0.5454801917076111,0.014240000000000001,0.007767637929916383,2016-05-05,05:00:00
3000,2016-05-05 06:00:00,0.44340305548333336,0.5623562932014465,0.01261,0.007091312857270241,2016-05-05,06:00:00
3001,2016-05-05 07:00:00,0.8971894444666667,0.5974516272544861,0.01218,0.007276960819959641,2016-05-05,07:00:00
3002,2016-05-05 08:00:00,0.7560574999833333,0.9414657354354858,0.01192,0.011222271566390992,2016-05-05,08:00:00
3003,2016-05-05 09:00:00,0.56656555555,0.8554213643074036,0.0116,0.00992288782596588,2016-05-05,09:00:00
3004,2016-05-05 10:00:00,1.0741352777666668,0.6966923475265503,0.0124,0.008638985109329223,2016-05-05,10:00:00
3005,2016-05-05 11:00:00,0.9286591666666665,1.0497504472732544,0.013300000000000001,0.013961680948734284,2016-05-05,11:00:00
3006,2016-05-05 12:00:00,0.8869930555500001,0.8749987483024597,0.0135,0.011812483102083207,2016-05-05,12:00:00
3007,2016-05-05 13:00:00,0.40745249998333327,0.8784968256950378,0.0135,0.011859707146883012,2016-05-05,13:00:00
3008,2016-05-05 14:00:00,0.32584083334999997,0.5572382807731628,0.013439999999999999,0.007489282493591308,2016-05-05,14:00:00
3009,2016-05-05 15:00:00,0.37656888884999995,0.4867170453071594,0.0134,0.006522008407115937,2016-05-05,15:00:00
3010,2016-05-05 16:00:00,0.57625833335,0.5270509719848633,0.01345,0.007088835573196411,2016-05-05,16:00:00
3011,2016-05-05 17:00:00,0.5316147222,0.6481910943984985,0.0135,0.00875057977437973,2016-05-05,17:00:00
3012,2016-05-05 18:00:00,0.79147194445,0.6290199756622314,0.0135,0.008491769671440124,2016-05-05,18:00:00
3013,2016-05-05 19:00:00,0.7953066667333334,0.8013098835945129,0.0135,0.010817683428525925,2016-05-05,19:00:00
3014,2016-05-05 20:00:00,0.28226194445,0.785866916179657,0.0135,0.01060920336842537,2016-05-05,20:00:00
3015,2016-05-05 21:00:00,1.13608277775,0.485711932182312,0.013859999999999999,0.006731967380046844,2016-05-05,21:00:00
3016,2016-05-05 22:00:00,0.9804805555833334,1.161842703819275,0.015460000000000002,0.017962088201045993,2016-05-05,22:00:00
3017,2016-05-05 23:00:00,0.6143872222333333,0.9452216029167175,0.01541,0.014565864900946617,2016-05-05,23:00:00
3018,2016-05-06 00:00:00,0.9152825000666667,0.7157520055770874,0.013640000000000001,0.009762857356071472,2016-05-06,00:00:00
3019,2016-05-06 01:00:00,1.0381486111,0.9261628985404968,0.01348,0.012484675872325898,2016-05-06,01:00:00
3020,2016-05-06 02:00:00,1.0243633333833333,1.0619162321090698,0.01245,0.013220857089757919,2016-05-06,02:00:00
3021,2016-05-06 03:00:00,0.6051025000333333,0.9370487332344055,0.01526,0.014299363669157027,2016-05-06,03:00:00
3022,2016-05-06 04:00:00,0.45086388895,0.6863088011741638,0.01526,0.010473072305917739,2016-05-06,04:00:00
3023,2016-05-06 05:00:00,0.44439722225000006,0.5812579393386841,0.013210000000000001,0.0076784173786640176,2016-05-06,05:00:00
3024,2016-05-06 06:00:00,0.44901555556666667,0.5729064345359802,0.012369999999999999,0.007086852595210075,2016-05-06,06:00:00
3025,2016-05-06 07:00:00,0.5975155554833333,0.5827725529670715,0.012369999999999999,0.007208896480202675,2016-05-06,07:00:00
3026,2016-05-06 08:00:00,0.6321202777166667,0.6964433193206787,0.012369999999999999,0.008615003859996796,2016-05-06,08:00:00
3027,2016-05-06 09:00:00,0.7426394444166667,0.7294119596481323,0.012369999999999999,0.009022825940847396,2016-05-06,09:00:00
3028,2016-05-06 10:00:00,1.3239086110666667,0.8322288990020752,0.012369999999999999,0.01029467148065567,2016-05-06,10:00:00
3029,2016-05-06 11:00:00,0.9867102777833333,1.2128970623016357,0.01351,0.016386239311695097,2016-05-06,11:00:00
3030,2016-05-06 12:00:00,0.82964722225,0.9194800853729248,0.01517,0.01394851289510727,2016-05-06,12:00:00
3031,2016-05-06 13:00:00,0.16876361111666666,0.820813775062561,0.013779999999999999,0.01131081382036209,2016-05-06,13:00:00
3032,2016-05-06 14:00:00,0.19729055556666666,0.38068848848342896,0.01543,0.005874023377299309,2016-05-06,14:00:00
3033,2016-05-06 15:00:00,0.6827636111833333,0.40028899908065796,0.015470000000000001,0.006192470815777779,2016-05-06,15:00:00
3034,2016-05-06 16:00:00,0.6748102777833334,0.7166569232940674,0.015449999999999998,0.01107234946489334,2016-05-06,16:00:00
3035,2016-05-06 17:00:00,0.7530624999666666,0.7276776432991028,0.015470000000000001,0.01125717314183712,2016-05-06,17:00:00
3036,2016-05-06 18:00:00,1.3922830555833334,0.8033442497253418,0.01548,0.012435768985748292,2016-05-06,18:00:00
3037,2016-05-06 19:00:00,1.1320813889166668,1.2683794498443604,0.015470000000000001,0.019621830089092258,2016-05-06,19:00:00
3038,2016-05-06 20:00:00,0.8599294444000001,1.060158610343933,0.015460000000000002,0.01639005211591721,2016-05-06,20:00:00
3039,2016-05-06 21:00:00,1.0671286111666667,0.9364580512046814,0.015470000000000001,0.014487006052136422,2016-05-06,21:00:00
3040,2016-05-06 22:00:00,1.1392216666833335,1.0849835872650146,0.015460000000000002,0.01677384625911713,2016-05-06,22:00:00
3041,2016-05-06 23:00:00,0.45385111111666665,1.1194573640823364,0.015460000000000002,0.01730681084871292,2016-05-06,23:00:00
3042,2016-05-07 00:00:00,0.5333108333666667,0.6100311875343323,0.015390000000000001,0.009388379976153374,2016-05-07,00:00:00
3043,2016-05-07 01:00:00,0.4529036111333334,0.6606082916259766,0.01526,0.010080882530212401,2016-05-07,01:00:00
3044,2016-05-07 02:00:00,0.9642352777666667,0.6228487491607666,0.01526,0.009504671912193298,2016-05-07,02:00:00
3045,2016-05-07 03:00:00,0.7095255556000002,0.9507583379745483,0.01526,0.014508572237491607,2016-05-07,03:00:00
3046,2016-05-07 04:00:00,0.42612499994999997,0.7428206205368042,0.014,0.010399488687515258,2016-05-07,04:00:00
3047,2016-05-07 05:00:00,0.42428250003333334,0.5553547143936157,0.01306,0.007252932569980622,2016-05-07,05:00:00
3048,2016-05-07 06:00:00,0.41459749996666667,0.5396405458450317,0.012539999999999999,0.006767092444896697,2016-05-07,06:00:00
3049,2016-05-07 07:00:00,0.38589222221666664,0.5261608362197876,0.012369999999999999,0.006508609544038772,2016-05-07,07:00:00
3050,2016-05-07 08:00:00,0.4984400000166667,0.5186213254928589,0.012369999999999999,0.006415345796346664,2016-05-07,08:00:00
3051,2016-05-07 09:00:00,0.5242833333666667,0.586565375328064,0.012369999999999999,0.007255813692808151,2016-05-07,09:00:00
3052,2016-05-07 10:00:00,0.7343455555999999,0.6287472248077393,0.012369999999999999,0.007777603170871734,2016-05-07,10:00:00
3053,2016-05-07 11:00:00,1.3393122222166665,0.7579277753829956,0.01351,0.01023960424542427,2016-05-07,11:00:00
3054,2016-05-07 12:00:00,0.8972072222166666,1.1159688234329224,0.0135,0.015065579116344452,2016-05-07,12:00:00
3055,2016-05-07 13:00:00,1.1644786110833332,0.8997336626052856,0.013179999999999999,0.011858489673137664,2016-05-07,13:00:00
3056,2016-05-07 14:00:00,1.01402722225,1.1334068775177002,0.01366,0.015482337946891784,2016-05-07,14:00:00
3057,2016-05-07 15:00:00,1.0169913889166666,1.058325171470642,0.01474,0.015599713027477265,2016-05-07,15:00:00
3058,2016-05-07 16:00:00,1.0155408333166667,1.069814920425415,0.01532,0.016389564580917358,2016-05-07,16:00:00
3059,2016-05-07 17:00:00,0.88860138885,1.1028802394866943,0.01575,0.017370363771915438,2016-05-07,17:00:00
3060,2016-05-07 18:00:00,0.5478180555666667,0.9895704388618469,0.01576,0.015595630116462707,2016-05-07,18:00:00
3061,2016-05-07 19:00:00,0.6447955554666667,0.6427372694015503,0.015470000000000001,0.009943145557641983,2016-05-07,19:00:00
3062,2016-05-07 20:00:00,1.5517802777500003,0.713817298412323,0.015390000000000001,0.010985648222565652,2016-05-07,20:00:00
3063,2016-05-07 21:00:00,1.8187988889333333,1.353973388671875,0.01541,0.020864729919433594,2016-05-07,21:00:00
3064,2016-05-07 22:00:00,1.0650813889,1.5583691596984863,0.01549,0.024139138283729555,2016-05-07,22:00:00
3065,2016-05-07 23:00:00,0.9176688888500001,1.0439754724502563,0.015470000000000001,0.016150300558805467,2016-05-07,23:00:00
3066,2016-05-08 00:00:00,1.2143566666833332,0.9055995941162109,0.01542,0.013964345741271972,2016-05-08,00:00:00
3067,2016-05-08 01:00:00,0.9803269444333332,1.1832331418991089,0.01528,0.018079802408218385,2016-05-08,01:00:00
3068,2016-05-08 02:00:00,0.8912888889333334,1.0157926082611084,0.01507,0.015307994606494903,2016-05-08,02:00:00
3069,2016-05-08 03:00:00,0.43459416666666667,0.9032225012779236,0.01525,0.013774143144488334,2016-05-08,03:00:00
3070,2016-05-08 04:00:00,0.4068894444166667,0.5677759051322937,0.01447,0.00821571734726429,2016-05-08,04:00:00
3071,2016-05-08 05:00:00,0.33448527775,0.5357595086097717,0.0145,0.00776851287484169,2016-05-08,05:00:00
3072,2016-05-08 06:00:00,0.42220722225,0.47629860043525696,0.01306,0.006220459721684456,2016-05-08,06:00:00
3073,2016-05-08 07:00:00,0.3689311111,0.5210106372833252,0.01097,0.005715486690998078,2016-05-08,07:00:00
3074,2016-05-08 08:00:00,0.3471194445,0.48610082268714905,0.01077,0.005235305860340596,2016-05-08,08:00:00
3075,2016-05-08 09:00:00,0.45926194443333324,0.4708923101425171,0.0107,0.005038547718524932,2016-05-08,09:00:00
3076,2016-05-08 10:00:00,0.29718972223333334,0.5347063541412354,0.01068,0.005710663862228394,2016-05-08,10:00:00
3077,2016-05-08 11:00:00,0.6588258333166668,0.44231003522872925,0.01068,0.004723871176242829,2016-05-08,11:00:00
3078,2016-05-08 12:00:00,0.7602149999666667,0.7390974164009094,0.01056,0.0078048687171936035,2016-05-08,12:00:00
3079,2016-05-08 13:00:00,0.8388233333333334,0.8310973048210144,0.00996,0.008277729156017304,2016-05-08,13:00:00
3080,2016-05-08 14:00:00,0.7978486111166667,0.8079328536987305,0.010539999999999999,0.008515612277984618,2016-05-08,14:00:00
3081,2016-05-08 15:00:00,0.7562086111166667,0.788134753704071,0.01095,0.008630075553059578,2016-05-08,15:00:00
3082,2016-05-08 16:00:00,0.5361661111166666,0.9082513451576233,0.01087,0.009872692121863366,2016-05-08,16:00:00
3083,2016-05-08 17:00:00,0.19523444445,0.7591182589530945,0.01142,0.008669130517244338,2016-05-08,17:00:00
3084,2016-05-08 18:00:00,1.1992313889,0.4954181909561157,0.01334,0.006608878667354583,2016-05-08,18:00:00
3085,2016-05-08 19:00:00,0.96460333335,1.1484524011611938,0.01342,0.015412231223583222,2016-05-08,19:00:00
3086,2016-05-08 20:00:00,0.8713855555666666,0.9799125790596008,0.0135,0.01322881981730461,2016-05-08,20:00:00
3087,2016-05-08 21:00:00,1.3161172222333335,0.8912479877471924,0.0135,0.012031847834587097,2016-05-08,21:00:00
3088,2016-05-08 22:00:00,3.31819027775,1.167133092880249,0.01351,0.015767968084812164,2016-05-08,22:00:00
3089,2016-05-08 23:00:00,3.1479174998999997,2.7506039142608643,0.0135,0.037133152842521666,2016-05-08,23:00:00
3090,2016-05-09 00:00:00,1.1116772222166666,2.5487241744995117,0.01259,0.03208843735694886,2016-05-09,00:00:00
3091,2016-05-09 01:00:00,0.9452636110833333,1.0331037044525146,0.013009999999999999,0.013440679194927214,2016-05-09,01:00:00
3092,2016-05-09 02:00:00,1.0029086111166667,0.8870476484298706,0.01351,0.011984013730287551,2016-05-09,02:00:00
3093,2016-05-09 03:00:00,0.5873494444333333,0.9237362146377563,0.01351,0.012479676259756088,2016-05-09,03:00:00
3094,2016-05-09 04:00:00,0.34942527776666665,0.6342630982398987,0.01349,0.008556209195256233,2016-05-09,04:00:00
3095,2016-05-09 05:00:00,0.4041583333,0.5090748071670532,0.01349,0.006867419148683548,2016-05-09,05:00:00
3096,2016-05-09 06:00:00,0.44112916659999996,0.5328751802444458,0.011529999999999999,0.006144050828218459,2016-05-09,06:00:00
3097,2016-05-09 07:00:00,0.3508822222666666,0.5539892911911011,0.01124,0.006226839632987976,2016-05-09,07:00:00
3098,2016-05-09 08:00:00,0.47937222223333337,0.5251097679138184,0.01078,0.005660683298110962,2016-05-09,08:00:00
3099,2016-05-09 09:00:00,0.4089888889166666,0.5746010541915894,0.01165,0.006694102281332016,2016-05-09,09:00:00
3100,2016-05-09 10:00:00,0.9895613889166667,0.5361312627792358,0.01276,0.00684103491306305,2016-05-09,10:00:00
3101,2016-05-09 11:00:00,0.6594463889333333,0.9708530306816101,0.01333,0.012941470898985863,2016-05-09,11:00:00
3102,2016-05-09 12:00:00,0.7067336111333333,0.6750999093055725,0.013349999999999999,0.009012583789229393,2016-05-09,12:00:00
3103,2016-05-09 13:00:00,0.4290736111333333,0.7564071416854858,0.01449,0.010960339483022689,2016-05-09,13:00:00
3104,2016-05-09 14:00:00,0.6488286111000001,0.6390557289123535,0.01526,0.009751990423202515,2016-05-09,14:00:00
3105,2016-05-09 15:00:00,0.28074083331666666,0.77180016040802,0.01514,0.011685054428577424,2016-05-09,15:00:00
3106,2016-05-09 16:00:00,0.5197099999166667,0.48151373863220215,0.01455,0.007006024897098542,2016-05-09,16:00:00
3107,2016-05-09 17:00:00,0.6118224999833333,0.6156485676765442,0.01438,0.008853026403188706,2016-05-09,17:00:00
3108,2016-05-09 18:00:00,1.0629652777833334,0.6954657435417175,0.01525,0.010605852589011193,2016-05-09,18:00:00
3109,2016-05-09 19:00:00,0.2036325,1.0181738138198853,0.01444,0.014702429871559142,2016-05-09,19:00:00
3110,2016-05-09 20:00:00,0.2194516667166667,0.43871039152145386,0.01448,0.0063525264692306516,2016-05-09,20:00:00
3111,2016-05-09 21:00:00,0.5480155555833334,0.45315366983413696,0.01332,0.006036006882190704,2016-05-09,21:00:00
3112,2016-05-09 22:00:00,1.2947858332833335,0.6685779094696045,0.01351,0.009032487556934357,2016-05-09,22:00:00
3113,2016-05-09 23:00:00,2.6875127777666665,1.3424851894378662,0.01354,0.018177249464988707,2016-05-09,23:00:00
3114,2016-05-10 00:00:00,3.690229999983333,2.41790771484375,0.013519999999999999,0.0326901123046875,2016-05-10,00:00:00
3115,2016-05-10 01:00:00,1.842163611083333,2.9439632892608643,0.01351,0.03977294403791427,2016-05-10,01:00:00
3116,2016-05-10 02:00:00,0.9895155555666667,1.5478036403656006,0.01351,0.020910827181339263,2016-05-10,02:00:00
3117,2016-05-10 03:00:00,0.9053719444666666,0.9197847843170166,0.01351,0.012426292436122893,2016-05-10,03:00:00
3118,2016-05-10 04:00:00,0.39292194443333334,0.8348945379257202,0.01285,0.010728394812345506,2016-05-10,04:00:00
3119,2016-05-10 05:00:00,0.39285888886666676,0.5263322591781616,0.01345,0.007079168885946274,2016-05-10,05:00:00
3120,2016-05-10 06:00:00,0.4279447222166667,0.5251264572143555,0.012060000000000001,0.0063330250740051275,2016-05-10,06:00:00
3121,2016-05-10 07:00:00,0.3553761111666667,0.5410616993904114,0.01154,0.006243852010965347,2016-05-10,07:00:00
3122,2016-05-10 08:00:00,0.37574222223333337,0.5005511045455933,0.010960000000000001,0.005486040105819703,2016-05-10,08:00:00
3123,2016-05-10 09:00:00,0.5335777777833334,0.5150602459907532,0.01124,0.0057892771649360655,2016-05-10,09:00:00
3124,2016-05-10 10:00:00,0.9034041666666667,0.6475614309310913,0.01078,0.006980712225437164,2016-05-10,10:00:00
3125,2016-05-10 11:00:00,0.90770416665,0.9225210547447205,0.011529999999999999,0.010636667761206626,2016-05-10,11:00:00
3126,2016-05-10 12:00:00,0.7192713889,0.8534691333770752,0.01292,0.01102682120323181,2016-05-10,12:00:00
3127,2016-05-10 13:00:00,0.18350166664999998,0.7548043727874756,0.013529999999999999,0.010212503163814543,2016-05-10,13:00:00
3128,2016-05-10 14:00:00,0.6313913889166667,0.393911212682724,0.01351,0.005321740483343601,2016-05-10,14:00:00
3129,2016-05-10 15:00:00,0.42816416668333335,0.6221210360527039,0.01351,0.008404855197072028,2016-05-10,15:00:00
3130,2016-05-10 16:00:00,0.41917111108333327,0.542151689529419,0.0135,0.007319047808647156,2016-05-10,16:00:00
3131,2016-05-10 17:00:00,0.12723305555,0.5946807861328125,0.0135,0.008028190612792968,2016-05-10,17:00:00
3132,2016-05-10 18:00:00,0.13026555558333333,0.39421960711479187,0.01351,0.005325906892120838,2016-05-10,18:00:00
3133,2016-05-10 19:00:00,0.28189611115,0.43735572695732117,0.01351,0.005908675871193409,2016-05-10,19:00:00
3134,2016-05-10 20:00:00,0.13941722218333333,0.5234810709953308,0.01523,0.007972616711258889,2016-05-10,20:00:00
3135,2016-05-10 21:00:00,0.3729119444333334,0.4118412733078003,0.01523,0.006272342592477799,2016-05-10,21:00:00
3136,2016-05-10 22:00:00,0.6937411111333333,0.5477096438407898,0.01524,0.008347094972133637,2016-05-10,22:00:00
3137,2016-05-10 23:00:00,0.5197158332666667,0.7395529747009277,0.01524,0.011270787334442138,2016-05-10,23:00:00
3138,2016-05-11 00:00:00,0.4957519445166667,0.6267560720443726,0.015220000000000001,0.00953922741651535,2016-05-11,00:00:00
3139,2016-05-11 01:00:00,0.47613000003333333,0.6163676977157593,0.01523,0.009387280036211015,2016-05-11,01:00:00
3140,2016-05-11 02:00:00,0.8309683334166668,0.6103150844573975,0.015380000000000001,0.009386645998954774,2016-05-11,02:00:00
3141,2016-05-11 03:00:00,0.5621172221999999,0.8098224997520447,0.015460000000000002,0.012519855846166612,2016-05-11,03:00:00
3142,2016-05-11 04:00:00,0.3501455555833333,0.6419404149055481,0.01542,0.009898721197843552,2016-05-11,04:00:00
3143,2016-05-11 05:00:00,0.37902916666666664,0.5195622444152832,0.01526,0.007928519849777221,2016-05-11,05:00:00
